date	sym	trig	tod	tier	j1	gap	exploded50	up5	up15	up30	up60	dn60	up_ext	t_peak	dd_pre_peak	t_hit10	t_stop	close_reg	pm_last	low_src	gap_src
2026-08-18	AIHS	قبل الشحن	reg	؟	؟	<10%	لا	1.1186	1.1186	1.1186	1.1186	-15.3132	1.1186	1.0000	-0.1454		49.0000	-5.2013	-13.4172	شمعة	شموع
2026-08-18	AIXC	قبل الشحن	reg	؟	؟	≥30%	نعم		48.7395	63.0252	147.8992	11.7647	163.8655	79.0000	11.7647	8.0000		10.0588	-5.0420	شمعة	شموع
2026-08-18	AUUD	قبل الشحن	reg	؟	؟	<10%	لا	3.7704	3.7799	3.7799	4.7320	-0.9807	6.6362	180.0000	-0.9807		419.0000	1.8757	-2.8849	شمعة	شموع
2026-08-18	BAOS	قبل الشحن	pre	؟	؟	10-30%	لا	6.7075	6.7075	6.7075	6.7075	-3.8672	8.1276	282.0000	-3.8672		1.0000	7.2318	2.2504	شمعة	شموع
2026-08-18	BIAF	قبل الشحن	pre	؟	؟	10-30%	لا	15.3061	15.3061	23.4490	28.3265	-2.0408	28.3265	50.0000	-2.0408	2.0000		-3.6122	-13.1429	شمعة	شموع
2026-08-18	CCHH	قبل الشحن	after	؟	؟	10-30%	لا	7.1429	7.1429	7.1429	7.1429	-1.4286	7.1429	1.0000	2.4286		2.0000		0.7143	شمعة	شموع
2026-08-18	CMND	قبل الشحن	reg	؟	؟	10-30%	لا	-0.2273	-0.2273	-0.2273	-0.2273	-13.1818	-0.2273	1.0000	-6.3636		101.0000	-11.5909	-10.9091	شمعة	شموع
2026-08-18	CNET	قبل الشحن	after	؟	؟	≥30%	لا	5.5901	5.5901	5.5901	5.5901	-19.2547	5.5901	2.0000	-2.4845		5.0000		-23.6025	شمعة	شموع
2026-08-18	CRE	قبل الشحن	after	؟	؟	<10%	لا	-0.8667	-0.8667	-0.8667	-0.3889	-10.7407	0.7407	103.0000	-10.7407		1.0000		-8.1481	شمعة	شموع
2026-08-18	CXAI	قبل الشحن	after	؟	؟	≥30%	لا	13.2769	13.2769	13.2769	13.2769	-20.5590	13.2769	5.0000	-1.6182	3.0000	11.0000		-27.3630	شمعة	شموع
2026-08-18	DAIC	قبل الشحن	after	؟	؟	<10%	لا	-2.2587	-2.2587	-2.2587	-2.2587	-31.7920	-2.2587	1.0000	-25.4208		1.0000		-6.6695	شمعة	شموع
2026-08-18	GNPX	قبل الشحن	reg	؟	؟	<10%	لا	2.0600	7.3333	7.3333	7.3333	-6.6444	7.3333	7.0000	-2.6667		43.0000	-12.8889	-14.4444	شمعة	شموع
2026-08-18	HCWB	قبل الشحن	pre	؟	؟	≥30%	لا	3.3446	3.3446	3.3446	3.3446	-17.2285	14.2322	374.0000	-17.2285	362.0000	2.0000	-19.1011	-20.5993	شمعة	شموع
2026-08-18	ICCM	قبل الشحن	reg	؟	؟	<10%	لا	1.6100	1.9678	1.9678	1.9678	-1.6064	1.9678	11.0000	-1.6064		6.0000	-6.5116	1.2522	شمعة	شموع
2026-08-18	LGHL	قبل الشحن	after	؟	؟	<10%	لا	6.0181	9.1363	9.1363	9.1363	-11.5840	9.1363	9.0000	-4.7396		5.0000		-11.1319	شمعة	شموع
2026-08-18	MSS	قبل الشحن	after	؟	؟	10-30%	لا	2.4691	17.2840	23.4568	27.7778	-8.6420	43.8272	163.0000	-8.6420	11.0000	1.0000		25.3086	شمعة	شموع
2026-08-18	PBK	قبل الشحن	pre	؟	؟	10-30%	لا	4.1486	4.1486	4.1486	4.1486	-2.9928	4.1486	1.0000	-0.8462		1.0000	-4.1280	-7.1207	شمعة	شموع
2026-08-18	PFSA	قبل الشحن	pre	؟	؟	≥30%	نعم	9.8176	16.0617	16.0617	16.0617	-14.4483	197.8221	719.0000	-22.8675	6.0000	231.0000	143.2849	45.1906	شمعة	شموع
2026-08-18	PSIG	قبل الشحن	reg	؟	؟	10-30%	لا	28.9062	28.9062	28.9062	28.9062	-6.2500	39.8438	140.0000	-6.2500	2.0000	7.0000	21.8750	21.0938	شمعة	شموع
2026-08-18	SAGT	قبل الشحن	reg	؟	؟	10-30%	لا	0.9534	0.9534	0.9534	0.9534	-21.4807	0.9534	1.0000	-4.6551		10.0000	-14.1447	-21.4807	شمعة	شموع
2026-08-18	SGLY	قبل الشحن	pre	؟	؟	≥30%	نعم	2.8302	8.4906	37.3528	85.4717	-2.6415	85.4717	42.0000	-2.6415	26.0000	1.0000	-33.9623	-47.5472	شمعة	شموع
2026-08-18	SILO	قبل الشحن	after	؟	؟	10-30%	لا	1.1299	1.1299	1.1299	1.1299	-24.5763	1.1299	1.0000	-13.5593		1.0000		-24.2938	شمعة	شموع
2026-08-18	SLE	قبل الشحن	pre	؟	؟	<10%	نعم	79.4448	92.5294	119.6330	129.6022	-1.5546	129.6022	37.0000	-1.5546	2.0000		63.5565	59.1950	شمعة	شموع
2026-08-18	SPRC	قبل الشحن	pre	؟	؟	10-30%	لا	-0.8463	-0.8463	-0.8463	-0.8463	-9.7320	7.1932	292.0000	-9.7320		27.0000	-8.1805		شمعة	شموع
2026-08-18	TGL	قبل الشحن	after	؟	؟	10-30%	لا	17.1171	23.4234	30.0300	30.0300	-3.9039	30.0300	21.0000	-0.7688	2.0000	68.0000		-10.2102	شمعة	شموع
2026-08-18	TWG	قبل الشحن	after	؟	؟	≥30%	لا	4.8193	4.8193	4.8193	4.8193	-22.2892	4.8193	3.0000	-3.6145				-33.7349	شمعة	شموع
2026-08-18	WFF	قبل الشحن	pre	؟	؟	10-30%	لا	3.7037	10.0000	10.0000	10.0000	-10.7407	10.0000	15.0000	-10.7407		674.0000	-18.7037	-23.6815	شمعة	شموع
2026-08-18	WSHP	قبل الشحن	reg	؟	؟	<10%	لا	1.3211	1.3211	1.3211	1.3211	-4.2683	1.3211	1.0000	1.3211			-3.0488		شمعة	شموع
2026-08-19	AIXC	قبل الشحن	reg	؟	؟	<10%	لا	2.8790	11.0937	11.0937	11.0937	-0.6415	26.7407	328.0000	-4.5533	9.0000		20.4819	15.0055	شمعة	شموع
2026-08-19	ARBK	قبل الشحن	reg	؟	؟	<10%	لا	3.0124	3.0124	3.0124	3.0124	-2.0704	6.0621	168.0000	-3.0870		6.0000	-0.7150	2.1111	شمعة	شموع
2026-08-19	AZI	قبل الشحن	pre	؟	؟	10-30%	نعم	26.8753	43.5451	43.5451	43.5451	-1.8337	94.4805	518.0000	-1.8337	4.0000	1.0000	51.8892	29.6536	شمعة	شموع
2026-08-19	BAOS	قبل الشحن	pre	؟	؟	<10%	لا	3.1860	3.1860	3.1860	6.3944	-1.2789	20.6866	255.0000	-1.2789	191.0000		16.6928	20.7090	شمعة	شموع
2026-08-19	BDRX	قبل الشحن	pre	؟	؟	≥30%	لا	1.8131	1.8131	11.5760	11.5760	-12.1339	11.5760	20.0000	-12.1339	19.0000	1.0000	-12.1339	-10.7392	شمعة	شموع
2026-08-19	BIVI	قبل الشحن	after	؟	؟	≥30%	لا	16.6667	16.6667	16.6667	16.6667	-16.6667	16.6667	5.0000	-2.9762	3.0000			-8.3333	شمعة	شموع
2026-08-19	BRNX	قبل الشحن	reg	؟	؟	10-30%	لا	3.4946	3.4946	3.4946	3.4946	-29.0323	3.4946	2.0000	-5.9140		3.0000	-20.6989	-21.5054	شمعة	شموع
2026-08-19	BTCT	قبل الشحن	reg	؟	؟	10-30%	نعم	6.6489	14.9808	14.9808	14.9808	-12.5479	256.6072	324.0000	-12.5479	14.0000	36.0000	37.4771	156.6239	شمعة	شموع
2026-08-19	CDTG	قبل الشحن	reg	؟	؟	<10%	نعم	-1.8182	9.0909	25.0909	45.8182	-5.4545	202.9091	295.0000	-5.4545	17.0000	1.0000	9.0909	29.8182	شمعة	شموع
2026-08-19	CHSN	قبل الشحن	reg	؟	؟	10-30%	لا	3.4394	3.4394	3.4394	3.4394	-4.6806	3.4394	2.0000	-0.0086		23.0000	1.7154	-5.1806	شمعة	شموع
2026-08-19	CISS	قبل الشحن	reg	؟	؟	≥30%	نعم	15.1515	44.7811	64.9832	64.9832	-3.3670	64.9832	19.0000	0.0000	3.0000	1.0000	8.7542	-9.7643	شمعة	شموع
2026-08-19	CODX	قبل الشحن	reg	؟	؟	<10%	لا	8.9109	11.8812	16.2871	16.2871	2.9802	16.2871	25.0000	2.9802	6.0000		6.9307	12.8713	شمعة	شموع
2026-08-19	CXAI	قبل الشحن	reg	؟	؟	<10%	لا	1.5029	1.5029	1.5029	1.5029	-4.0462	6.3584	131.0000	-4.0462			6.1272	2.4277	شمعة	شموع
2026-08-19	EHGO	قبل الشحن	pre	؟	؟	<10%	نعم	5.0000	37.7778	37.7778	37.7778	-2.2222	83.3333	145.0000	-2.2222	8.0000	276.0000	-32.7778	-28.8889	شمعة	شموع
2026-08-19	ELAB	قبل الشحن	reg	؟	؟	<10%	لا	0.0000	0.0000	0.0000	0.0000	-23.2895	0.0000	1.0000	-3.8421		3.0000	-26.4474	-25.0526	شمعة	شموع
2026-08-19	ELPW	قبل الشحن	pre	؟	؟	<10%	لا	-0.7092	-0.7092	-0.7092	-0.7092	-6.6194	3.5461	354.0000	-8.7447		4.0000	-1.6548	-0.7092	شمعة	شموع
2026-08-19	EVAX	قبل الشحن	pre	؟	؟	≥30%	لا	0.1212	0.1212	0.1212	0.1212	-27.5439	5.3907	557.0000	-27.5439		1.0000	-16.2671	-10.4179	شمعة	شموع
2026-08-19	FEMY	قبل الشحن	pre	؟	؟	10-30%	نعم	8.2969	52.8384	61.1354	61.1354	-0.8734	61.1354	29.0000	-0.8734	7.0000		17.0306	11.7904	شمعة	شموع
2026-08-19	FTFT	قبل الشحن	after	؟	؟	10-30%	لا	0.9346	0.9346	0.9346	0.9346	-28.9813	0.9346	1.0000	-15.8879		1.0000		-29.5701	شمعة	شموع
2026-08-19	HUIZ	قبل الشحن	pre	؟	؟	10-30%	لا	3.9062	3.9062	3.9062	3.9062	-10.9375	20.9766	220.0000	-10.9375	217.0000	1.0000	12.5000	139.8438	شمعة	شموع
2026-08-19	HYPD	قبل الشحن	reg	؟	؟	10-30%	لا	8.1433	8.1433	8.1433	8.1433	-2.6059	8.1433	5.0000	-0.6515			-0.9772	4.8860	شمعة	شموع
2026-08-19	INHD	قبل الشحن	reg	؟	؟	<10%	لا	-2.0238	1.6667	1.6667	1.6667	-7.5060	1.6667	9.0000	-2.7381		43.0000	-12.1429	-8.5714	شمعة	شموع
2026-08-19	INLF	قبل الشحن	pre	؟	؟	≥30%	لا	0.5373	0.5373	0.5373	0.5373	-17.4822	0.7484	347.0000	-19.4013		1.0000	-10.7657	-10.1900	شمعة	شموع
2026-08-19	IVDA	قبل الشحن	reg	؟	؟	10-30%	لا	1.4533	1.4533	1.4533	1.4533	-8.7948	1.4533	1.0000	-1.9544		3.0000	-7.4668	-8.1934	شمعة	شموع
2026-08-19	KWM	قبل الشحن	pre	؟	؟	10-30%	لا	6.3028	10.4399	11.4593	18.2024	0.3530	28.9080	123.0000	0.3530	14.0000	1.0000	-34.5524	-34.5524	شمعة	شموع
2026-08-19	LGCL	قبل الشحن	reg	؟	؟	<10%	لا	0.0715	0.0715	0.0715	2.8612	-8.2260	6.2232	278.0000	-12.0172		2.0000	-7.7253	-25.6795	شمعة	شموع
2026-08-19	LGHL	قبل الشحن	reg	؟	؟	10-30%	لا	0.0000	7.8014	30.4965	30.4965	-13.8723	34.4113	202.0000	-13.8723	16.0000	36.0000	-0.5674	-18.4539	شمعة	شموع
2026-08-19	MIMI	قبل الشحن	reg	؟	؟	10-30%	لا	1.1636	1.1636	1.1636	1.1636	-4.4408	1.1636	1.0000	-0.2185			-6.9105	-11.1850	شمعة	شموع
2026-08-19	MSS	قبل الشحن	pre	؟	؟	10-30%	نعم	3.5897	5.1282	5.1282	5.1282	-14.8718	60.0000	184.0000	-14.8718	144.0000	20.0000	-3.7795	-18.4564	شمعة	شموع
2026-08-19	NWGL	قبل الشحن	reg	؟	؟	≥30%	لا	0.0000	0.0000	0.0000	0.0000	-10.9822	0.0000	1.0000	-6.7213		96.0000	-2.6005	-13.7427	شمعة	شموع
2026-08-19	PSIG	قبل الشحن	reg	؟	؟	≥30%	لا	3.0733	3.0733	3.0733	3.0733	-14.8936	3.0733	4.0000	-6.3830		1.0000	-4.4917	-8.2742	شمعة	شموع
2026-08-19	QTEX	قبل الشحن	reg	؟	؟	≥30%	لا	3.0568	3.0568	3.0568	3.0568	-10.0437	7.4236	68.0000	-10.0437		1.0000	-3.2314	-18.5066	شمعة	شموع
2026-08-19	RDAC	قبل الشحن	pre	؟	؟	≥30%	لا	3.9284	3.9284	3.9284	3.9284	-20.2773	28.7117	184.0000	-28.6540	177.0000	3.0000	-45.4650	-59.4454	شمعة	شموع
2026-08-19	SCKT	قبل الشحن	reg	؟	؟	<10%	لا	2.7123	2.7123	2.7123	2.7123	-8.2055	2.7123	1.0000	0.0137		20.0000	-7.2192	-3.8630	شمعة	شموع
2026-08-19	SUGP	قبل الشحن	reg	؟	؟	10-30%	لا	1.0563	1.4085	1.4085	1.4085	-6.7676	1.4085	6.0000	-2.4648		98.0000	-4.2254	-4.2254	شمعة	شموع
2026-08-19	TGL	قبل الشحن	pre	؟	؟	10-30%	لا	2.6694	2.6694	2.6694	2.6694	-15.2149	8.8693	161.0000	-15.2149		1.0000	-3.6232	-7.2663	شمعة	شموع
2026-08-19	TRUG	قبل الشحن	reg	؟	؟	<10%	لا	-0.4608	-0.4608	-0.4608	-0.4608	-12.4424	-0.4608	1.0000	-0.4608		3.0000	-12.4424	-8.7558	شمعة	شموع
2026-08-19	VRAX	قبل الشحن	pre	؟	؟	10-30%	لا	28.7293	28.7293	28.7293	28.7293	-18.5083	28.7293	2.0000	-7.4586	1.0000	252.0000	-12.9834	-12.9834	شمعة	شموع
2026-08-19	WXM	قبل الشحن	pre	؟	؟	≥30%	لا	8.8838	8.8838	8.8838	8.8838	-8.6560	22.0957	326.0000	-8.6560	301.0000	1.0000	4.7836	0.2301	شمعة	شموع
2026-08-19	XOS	قبل الشحن	after	؟	؟	<10%	لا	1.1391	1.1391	1.1391	1.1391	-3.3113	1.1391	1.0000	-0.3311		171.0000		-1.9868	شمعة	شموع
2026-08-19	YHC	قبل الشحن	after	؟	؟	10-30%	لا	0.8645	0.8645	0.8645	0.8645	-8.3381	0.8645	4.0000	-8.0881		7.0000		-5.2133	شمعة	شموع
2026-08-19	YJ	قبل الشحن	pre	؟	؟	10-30%	نعم	9.5890	19.6347	36.0731	36.0731	-7.7626	196.8037	203.0000	-7.7626	13.0000		97.7169	73.0594	شمعة	شموع
2026-08-19	YXT	قبل الشحن	pre	؟	؟	10-30%	لا	1.0101	16.3147	16.3147	16.3147	-15.8249	16.3147	7.0000	-1.7447	7.0000	14.0000	-7.2544	-6.6422	شمعة	شموع
2026-08-19	ZYBT	قبل الشحن	reg	؟	؟	10-30%	لا	0.0051	0.0051	0.0051	0.0051	-17.6726	0.0051	1.0000	-13.1269		2.0000	-7.0660	-5.5508	شمعة	شموع
2026-08-20	BAOS	قبل الشحن	pre	؟	؟	<10%	لا	2.3622	2.3622	2.3622	2.3622	-26.1417	2.3622	2.0000	-6.9134		28.0000	-25.9843	-24.8819	شمعة	شموع
2026-08-20	BOXL	قبل الشحن	reg	ضعيف	لا	<10%	لا	0.1783	2.5847	6.5954	22.8431	-1.0695	22.8431	37.0000	-1.0695	37.0000		5.1693	4.6346	مخزون	شموع
2026-08-20	BTCT	قبل الشحن	pre	؟	؟	≥30%	لا	0.0000	4.7619	4.7619	7.4830	-6.8027	22.4490	324.0000	-17.0068	107.0000	66.0000	1.2789	-0.6803	شمعة	شموع
2026-08-20	CDTG	قبل الشحن	reg	؟	؟	10-30%	لا	4.1748	8.0912	19.5791	22.1900	-9.1408	22.1900	46.0000	-9.1408	26.0000	63.0000	-52.2206	-55.8758	شمعة	شموع
2026-08-20	CELZ	قبل الشحن	pre	؟	؟	10-30%	لا	5.5723	5.5723	5.5723	5.5723	-14.2721	13.5101	275.0000	-14.2721	274.0000	10.0000	3.1910	-0.7779	شمعة	شموع
2026-08-20	CIRC	قبل الشحن	pre	؟	؟	10-30%	لا	1.8473	1.8473	1.8473	1.8473	-21.8776	1.8473	1.0000	-7.1822		3.0000	-17.2870	-18.6793	شمعة	شموع
2026-08-20	CISS	قبل الشحن	reg	؟	؟	<10%	لا	4.4369	4.4369	4.4369	4.4369	-4.7782	4.4369	3.0000	0.0000		56.0000	-1.7065	-1.7065	شمعة	شموع
2026-08-20	DBGI	قبل الشحن	reg	؟	؟	<10%	لا	9.6982	19.3737	19.3737	19.3737	-4.3917	25.6566	194.0000	-4.3917	8.0000		17.8658	25.6566	شمعة	شموع
2026-08-20	ENVX	قبل الشحن	pre	؟	؟	<10%	لا	2.0408	2.0408	2.0408	2.0408	-2.9155	2.0408	1.0000	0.5831		33.0000	-4.5190	-2.3324	شمعة	شموع
2026-08-20	EVAX	قبل الشحن	pre	؟	؟	10-30%	لا	2.8424	2.8424	2.8424	2.8424	-18.6047	2.8424	1.0000	-5.1680		2.0000	-15.2455	-14.7287	شمعة	شموع
2026-08-20	FCUV	قبل الشحن	reg	؟	؟	<10%	لا	-2.6846	-1.5660	-1.5660	-1.5660	-7.4944	-0.6085	327.0000	-18.7617		125.0000	-4.3065	-10.9620	شمعة	شموع
2026-08-20	FEMY	قبل الشحن	reg	؟	؟	<10%	لا	-0.3690	-0.3690	-0.3690	-0.3690	-10.3321	2.2140	279.0000	-10.3321		7.0000	-0.9225	-2.2140	شمعة	شموع
2026-08-20	FGL	قبل الشحن	pre	؟	؟	10-30%	لا	0.7438	0.7438	0.7438	0.7438	-55.8527	0.7438	1.0000	-13.2283		10.0000	-46.9276	-50.7880	شمعة	شموع
2026-08-20	FRGT	قبل الشحن	reg	؟	؟	<10%	لا	-1.3120	-1.3120	-1.3120	-1.3120	-12.8701	-1.3120	1.0000	-1.3120		24.0000	-7.6977	-7.1230	مخزون	شموع
2026-08-20	GMM	قبل الشحن	after	ضعيف	لا	<10%	لا	0.7663	0.7663	0.7663	0.7663	-13.0268	0.7663	1.0000	-3.0651		1.0000		-2.6820	مخزون	شموع
2026-08-20	HUIZ	قبل الشحن	pre	؟	؟	≥30%	نعم	1.1060	1.1060	1.1060	1.1060	-30.4787	120.1506	200.0000	-30.4787	186.0000	5.0000	-3.0916	-14.6785	شمعة	شموع
2026-08-20	INDP	قبل الشحن	reg	؟	؟	10-30%	لا	0.1757	0.1757	0.1757	11.5993	-13.4622	24.7803	316.0000	-13.4622	55.0000	1.0000	19.9473	22.1441	شمعة	شموع
2026-08-20	JZ	قبل الشحن	pre	؟	؟	10-30%	نعم	107.9439	145.3271	155.1402	155.1402	-0.4673	155.1402	23.0000	-0.4673	1.0000		52.8037	6.5421	شمعة	شموع
2026-08-20	KWM	قبل الشحن	reg	؟	؟	<10%	لا	-1.1976	-0.5988	0.5988	0.5988	-4.0659	11.9760	461.0000	-4.0659	431.0000		2.9940	-6.5868	مخزون	شموع
2026-08-20	LGHL	قبل الشحن	reg	؟	؟	<10%	لا	0.8621	3.4310	16.6379	24.1379	-1.7069	24.1379	39.0000	-1.7069	27.0000		13.6897	10.0000	شمعة	شموع
2026-08-20	MGN	قبل الشحن	pre	؟	؟	10-30%	لا	1.8605	1.8605	1.8605	1.8605	-45.5150	17.6080	433.0000	-45.5150	432.0000	4.0000	-26.3787	-26.2458	شمعة	شموع
2026-08-20	NWGL	قبل الشحن	reg	ضعيف	لا	10-30%	لا	2.8693	2.8693	2.8693	2.8693	-5.8574	5.2632	146.0000	-5.8574		6.0000	0.4754	-3.0051	مخزون	شموع
2026-08-20	PCLA	قبل الشحن	reg	؟	؟	10-30%	نعم	15.1324	42.8752	42.8752	42.8752	-16.9622	62.1690	245.0000	-16.9622	3.0000	33.0000	6.0340	-6.6835	شمعة	شموع
2026-08-20	QNME	قبل الشحن	reg	؟	؟	<10%	لا	0.6641	2.0199	2.0199	2.0199	-3.7078	2.0199	13.0000	-3.7078		11.0000	-5.8661	-6.6132	شمعة	شموع
2026-08-20	RDAC	قبل الشحن	after	ضعيف	لا	<10%	نعم	3.7975	10.2672	60.3376	60.3376	-1.5471	60.3376	25.0000	-1.5471	15.0000			-1.8284	مخزون	شموع
2026-08-20	RITR	قبل الشحن	pre	؟	؟	≥30%	نعم	22.3082	63.3357	63.3357	63.3357	-19.0711	63.3357	12.0000	-19.0711	5.0000	358.0000	-39.0570	-38.8459	شمعة	شموع
2026-08-20	SGLY	قبل الشحن	pre	؟	؟	10-30%	لا	3.6180	3.6180	3.6180	45.0997	-22.5447	45.0997	57.0000	-22.5447	34.0000	835.0000	-40.9618	-48.1910	شمعة	شموع
2026-08-20	SLE	قبل الشحن	reg	؟	؟	<10%	لا	7.4830	11.3379	11.3379	16.7755	-4.3084	16.7755	39.0000	-4.3084	11.0000		-2.9478	-1.3605	شمعة	شموع
2026-08-20	SOBR	قبل الشحن	reg	؟	؟	<10%	لا	-1.1684	-1.1684	-1.1684	-0.4822	-1.6506	2.0030	322.0000	-1.7062			1.9844	-0.7789	شمعة	شموع
2026-08-20	STKH	قبل الشحن	pre	؟	؟	10-30%	لا	38.8889	38.8889	38.8889	38.8889	-10.8796	38.8889	4.0000	-3.7037	1.0000	43.0000	-7.1759	-9.4907	شمعة	شموع
2026-08-20	SUGP	قبل الشحن	after	متوسط	لا	10-30%	لا	5.9748	15.0943	18.5535	18.5535	-2.8302	24.2138	211.0000	-2.8302	7.0000			20.4434	مخزون	شموع
2026-08-20	SUPX	قبل الشحن	reg	؟	؟	<10%	لا	-1.5997	-1.0049	-0.5561	0.1893	-4.5816	3.7675	255.0000	-4.5816		4.0000	2.7239	-0.7052	مخزون	شموع
2026-08-20	TGHL	قبل الشحن	pre	؟	؟	10-30%	لا	5.8924	5.8924	5.8924	6.3041	-10.5495	24.3930	80.0000	-10.5495	76.0000	1.0000	13.9429	18.2451	شمعة	شموع
2026-08-20	WYHG	قبل الشحن	reg	؟	؟	10-30%	لا	5.9193	5.9193	5.9193	5.9193	-9.9552	23.5874	136.0000	-9.9552	134.0000	6.0000	1.3453	-1.1659	مخزون	شموع
2026-08-20	YXT	قبل الشحن	after	متوسط	لا	10-30%	لا	-1.2463	-1.2463	-1.2463	-1.2463	-12.8495	-1.2463	1.0000	-8.0904		1.0000		-11.6597	مخزون	شموع
2026-08-20	ZSTK	قبل الشحن	reg	؟	؟	<10%	لا		18.2004	18.2004	18.2004	-15.7464	22.6994	388.0000	-15.7464	12.0000	40.0000	19.2229	13.4969	شمعة	شموع
2026-08-20	ZTG	قبل الشحن	reg	؟	؟	10-30%	لا	0.9524	0.9524	0.9524	0.9524	-64.2857	0.9524	1.0000	-12.3810		1.0000	-48.0952	-49.5190	شمعة	شموع
2026-08-21	AIFU	قبل الشحن	reg	؟	؟	10-30%	لا						15.6393	111.0000	5.5936	100.0000		5.5930	0.9132	مخزون	شموع
2026-08-21	BAOS	قبل الشحن	pre	ضعيف	لا	<10%	لا	0.8667	1.9556	1.9556	1.9556	-3.1111	6.6667	387.0000	-3.9778		30.0000	6.0222	-1.5111	مخزون	شموع
2026-08-21	BTOG	قبل الشحن	reg	ضعيف	لا	≥30%	لا	2.3077	2.3077	2.3077	2.3077	-12.3077	6.4103	565.0000	-14.1000		1.0000	-4.8718	-4.2564	مخزون	شموع
2026-08-21	CDTG	قبل الشحن	after	متوسط	لا	<10%	لا	2.0690	2.0690	2.0690	2.0690	-18.6207	2.0690	2.0000	-8.2759				-17.2483	مخزون	شموع
2026-08-21	DWSN	قبل الشحن	reg	ضعيف	لا	<10%	لا	3.0570	3.0570	3.0570	3.0570	-3.1646	10.1392	373.0000	-3.1646	373.0000	32.0000	9.8101	7.9114	مخزون	شموع
2026-08-21	FEMY	قبل الشحن	reg	ضعيف	لا	<10%	لا	4.7676	5.6338	5.6338	6.6866	0.0000	9.8592	74.0000	0.0000			3.8732	-2.8169	مخزون	شموع
2026-08-21	IBG	قبل الشحن	pre	متوسط	لا	≥30%	لا	13.0000	13.0000	13.0000	13.0000	-30.0000	13.0000	1.0000	-0.4900	1.0000	7.0000	-0.9100	-9.2700	مخزون	شموع
2026-08-21	INDP	قبل الشحن	reg	ضعيف	لا	10-30%	لا	5.3320	5.3320	5.3320	5.3320	-14.2816	5.3320	1.0000	0.6102		8.0000	-6.2909	-10.9109	مخزون	شموع
2026-08-21	KWM	قبل الشحن	pre	ضعيف	لا	10-30%	لا	0.4745	0.4745	0.4745	0.4745	-16.2713	0.4745	1.0000	-1.7583		1.0000	-7.8984	-7.8984	مخزون	شموع
2026-08-21	LSTA	قبل الشحن	reg	ضعيف	لا	10-30%	لا	2.2122	2.2122	2.2122	2.2122	-11.6595	30.6856	251.0000	-11.6595	86.0000		12.7984	18.2741	مخزون	شموع
2026-08-21	OLOX	قبل الشحن	after	قوي	J1	≥30%	لا	0.3906	0.3906	0.3906	0.3906	-18.3594	0.3906	1.0000	-5.4688		2.0000		-9.3750	مخزون	شموع
2026-08-21	OSRH	قبل الشحن	pre	ضعيف	لا	10-30%	لا	0.2668	0.3002	0.3002	3.4023	-6.3709	10.0734	150.0000	-6.3709	150.0000	1.0000	-10.1734	-6.4376	مخزون	شموع
2026-08-21	PSIG	قبل الشحن	reg	ضعيف	لا	10-30%	لا	-3.2305	-0.3238	0.0437	0.0437	-5.5188	7.3196	70.0000	-5.5188			1.1350	7.3196	مخزون	شموع
2026-08-21	RDAC	قبل الشحن	pre	ضعيف	لا	10-30%	لا	-0.0858	-0.0858	-0.0858	-0.0858	-11.0818	-0.0858	1.0000	-1.9789		2.0000	-9.4327	-18.8654	مخزون	شموع
2026-08-21	RENX	قبل الشحن	pre	ضعيف	لا	<10%	لا	-0.1066	-0.1066	1.5177	1.5177	-2.5430	1.5177	26.0000	-2.5430		1.0000	-2.5430	-2.0354	مخزون	شموع
2026-08-21	RITR	قبل الشحن	pre	متوسط	لا	<10%	لا	5.3892	5.3892	11.3772	11.3772	-5.3892	11.3772	24.0000	-5.3892	22.0000		0.2395	30.8982	مخزون	شموع
2026-08-21	SDOT	قبل الشحن	reg	ضعيف	لا	≥30%	نعم	14.4351	29.4360	48.3799	62.1807	-3.1373	70.5812	64.0000	-3.1373	4.0000	1.0000	13.4493	83.4391	مخزون	شموع
2026-08-21	SUGP	قبل الشحن	pre	ضعيف	لا	≥30%	لا	11.9403	11.9403	11.9403	11.9403	-7.9602	20.6468	169.0000	-7.9602	3.0000	371.0000	-60.4478	-64.4279	مخزون	شموع
2026-08-21	SXTC	قبل الشحن	pre	ضعيف	لا	≥30%	لا	25.6293	25.6293	25.6293	25.6293	-16.4760	25.6293	3.0000	-0.6865	2.0000	16.0000	-7.3227	-11.4416	مخزون	شموع
2026-08-21	TRON	قبل الشحن	reg	قوي	لا	10-30%	لا	2.9088	5.9938	5.9938	5.9938	-15.1609	5.9938	8.0000	-3.4817		57.0000	-11.8554	-10.5333	مخزون	شموع
2026-08-21	VBIO	قبل الشحن	reg	ضعيف	لا	<10%	لا	2.7888	2.7888	2.7888	2.7888	-6.6932	2.7888	4.0000	-0.3984		13.0000	-2.3904	-7.0916	مخزون	شموع
2026-08-21	VIVK	قبل الشحن	pre	قوي	لا	<10%	لا	1.6949	1.6949	15.2542	15.2542	-7.2034	15.2542	25.0000	-7.2034	24.0000	366.0000	-9.3220	-6.9068	مخزون	شموع
2026-08-24	AIXC	قبل الشحن	pre	ضعيف	لا	<10%	لا	-0.9001	-0.0091	-0.0091	-0.0091	-7.2643	0.0000	74.0000	-7.2643		88.0000	-15.4196	-18.3562	مخزون	سجلّ
